id,date,text,username,likes,retweets,replies,url,query,is_synthetic
771470,2020-08-18,The climate Wikipedia article needs serious updating,user_2081,423,88,5,https://twitter.com/user_2081/status/100156,wikipedia misinformation OR vandalism OR bias,True
771471,2022-10-13,Wikipedia editors are unsung heroes keeping politics info accurate,user_8651,436,126,27,https://twitter.com/user_8651/status/100157,wikipedia misinformation OR vandalism OR bias,True
771472,2022-07-10,Can't believe how detailed the Wikipedia article on artificial intelligence is 😮,user_4457,419,162,67,https://twitter.com/user_4457/status/100158,wikipedia misinformation OR vandalism OR bias,True
771473,2023-12-01,Wikipedia fundraising again lol — open source info should be paid for,user_4064,126,66,16,https://twitter.com/user_4064/status/100159,wikipedia misinformation OR vandalism OR bias,True
771474,2024-12-22,Wikipedia is still the best source for quick facts about ChatGPT,user_6245,309,161,43,https://twitter.com/user_6245/status/100160,wikipedia misinformation OR vandalism OR bias,True
771475,2023-04-27,ChatGPT vs Wikipedia — which do you trust more for technology?,user_5488,305,48,77,https://twitter.com/user_5488/status/100161,wikipedia misinformation OR vandalism OR bias,True
771476,2022-01-16,Just edited a artificial intelligence article on Wikipedia. Community effort rocks.,user_8630,92,80,14,https://twitter.com/user_8630/status/100162,wikipedia misinformation OR vandalism OR bias,True
771477,2022-01-11,Wikipedia's ChatGPT page is completely wrong and biased.,user_5782,276,182,49,https://twitter.com/user_5782/status/100163,wikipedia misinformation OR vandalism OR bias,True
771478,2022-02-01,Donated to Wikimedia today — politics deserves accurate info free for all,user_5652,262,190,21,https://twitter.com/user_5652/status/100164,wikipedia misinformation OR vandalism OR bias,True
771479,2024-01-25,AI is replacing Wikipedia for technology lookups tbh,user_1944,198,184,53,https://twitter.com/user_1944/status/100165,wikipedia misinformation OR vandalism OR bias,True
771480,2021-08-09,The history Wikipedia article needs serious updating,user_1197,375,63,24,https://twitter.com/user_1197/status/100166,wikipedia misinformation OR vandalism OR bias,True
771481,2020-10-31,Wikipedia editors are unsung heroes keeping health info accurate,user_4586,338,168,96,https://twitter.com/user_4586/status/100167,wikipedia misinformation OR vandalism OR bias,True
771482,2021-09-02,Can't believe how detailed the Wikipedia article on education is 😮,user_9982,266,187,7,https://twitter.com/user_9982/status/100168,wikipedia misinformation OR vandalism OR bias,True
771483,2020-02-11,Wikipedia fundraising again lol — machine learning info should be paid for,user_9255,362,195,96,https://twitter.com/user_9255/status/100169,wikipedia misinformation OR vandalism OR bias,True
771484,2020-07-12,Wikipedia is still the best source for quick facts about education,user_6660,381,4,79,https://twitter.com/user_6660/status/100170,wikipedia misinformation OR vandalism OR bias,True
771485,2020-06-13,ChatGPT vs Wikipedia — which do you trust more for politics?,user_6676,283,148,85,https://twitter.com/user_6676/status/100171,wikipedia misinformation OR vandalism OR bias,True
771486,2023-11-09,Just edited a politics article on Wikipedia. Community effort rocks.,user_4523,133,199,85,https://twitter.com/user_4523/status/100172,wikipedia misinformation OR vandalism OR bias,True
771487,2023-08-11,Wikipedia's machine learning page is completely wrong and biased.,user_2597,379,152,18,https://twitter.com/user_2597/status/100173,wikipedia misinformation OR vandalism OR bias,True
771488,2023-06-25,Donated to Wikimedia today — politics deserves accurate info free for all,user_1076,358,46,93,https://twitter.com/user_1076/status/100174,wikipedia misinformation OR vandalism OR bias,True
771489,2022-04-22,AI is replacing Wikipedia for technology lookups tbh,user_4049,491,152,59,https://twitter.com/user_4049/status/100175,wikipedia misinformation OR vandalism OR bias,True
771490,2023-08-01,The history Wikipedia article needs serious updating,user_3847,74,21,96,https://twitter.com/user_3847/status/100176,wikipedia misinformation OR vandalism OR bias,True
771491,2020-10-21,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_2724,209,96,87,https://twitter.com/user_2724/status/100177,wikipedia misinformation OR vandalism OR bias,True
771492,2024-07-01,Can't believe how detailed the Wikipedia article on history is 😮,user_3332,462,125,57,https://twitter.com/user_3332/status/100178,wikipedia misinformation OR vandalism OR bias,True
771493,2022-07-03,Wikipedia fundraising again lol — education info should be paid for,user_1223,257,91,37,https://twitter.com/user_1223/status/100179,wikipedia misinformation OR vandalism OR bias,True
771494,2024-09-07,Wikipedia is still the best source for quick facts about technology,user_6471,471,139,11,https://twitter.com/user_6471/status/100180,wikipedia misinformation OR vandalism OR bias,True
771495,2020-10-04,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_9346,6,48,10,https://twitter.com/user_9346/status/100181,wikipedia misinformation OR vandalism OR bias,True
771496,2022-06-26,Just edited a education article on Wikipedia. Community effort rocks.,user_7216,17,121,38,https://twitter.com/user_7216/status/100182,wikipedia misinformation OR vandalism OR bias,True
771497,2023-06-24,Wikipedia's education page is completely wrong and biased.,user_5033,398,128,81,https://twitter.com/user_5033/status/100183,wikipedia misinformation OR vandalism OR bias,True
771498,2022-06-23,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_4781,179,126,50,https://twitter.com/user_4781/status/100184,wikipedia misinformation OR vandalism OR bias,True
771499,2022-03-25,AI is replacing Wikipedia for climate lookups tbh,user_3767,260,57,48,https://twitter.com/user_3767/status/100185,wikipedia misinformation OR vandalism OR bias,True
771500,2020-10-30,The knowledge Wikipedia article needs serious updating,user_2281,214,61,24,https://twitter.com/user_2281/status/100186,wikipedia misinformation OR vandalism OR bias,True
771501,2021-11-26,Wikipedia editors are unsung heroes keeping politics info accurate,user_6385,203,51,56,https://twitter.com/user_6385/status/100187,wikipedia misinformation OR vandalism OR bias,True
771502,2021-03-11,Can't believe how detailed the Wikipedia article on science is 😮,user_6098,469,92,63,https://twitter.com/user_6098/status/100188,wikipedia misinformation OR vandalism OR bias,True
771503,2021-07-04,Wikipedia fundraising again lol — climate info should be paid for,user_1065,47,117,98,https://twitter.com/user_1065/status/100189,wikipedia misinformation OR vandalism OR bias,True
771504,2023-06-01,Wikipedia is still the best source for quick facts about education,user_4739,386,72,72,https://twitter.com/user_4739/status/100190,wikipedia misinformation OR vandalism OR bias,True
771505,2023-02-24,ChatGPT vs Wikipedia — which do you trust more for climate?,user_3501,444,81,60,https://twitter.com/user_3501/status/100191,wikipedia misinformation OR vandalism OR bias,True
771506,2023-01-13,Just edited a education article on Wikipedia. Community effort rocks.,user_2532,328,57,91,https://twitter.com/user_2532/status/100192,wikipedia misinformation OR vandalism OR bias,True
771507,2021-10-22,Wikipedia's education page is completely wrong and biased.,user_7326,197,43,42,https://twitter.com/user_7326/status/100193,wikipedia misinformation OR vandalism OR bias,True
771508,2024-10-17,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_5731,80,131,93,https://twitter.com/user_5731/status/100194,wikipedia misinformation OR vandalism OR bias,True
771509,2020-06-08,AI is replacing Wikipedia for open source lookups tbh,user_6703,341,163,36,https://twitter.com/user_6703/status/100195,wikipedia misinformation OR vandalism OR bias,True
771510,2021-09-17,The technology Wikipedia article needs serious updating,user_7420,234,58,12,https://twitter.com/user_7420/status/100196,wikipedia misinformation OR vandalism OR bias,True
771511,2020-08-03,Wikipedia editors are unsung heroes keeping politics info accurate,user_9835,74,172,41,https://twitter.com/user_9835/status/100197,wikipedia misinformation OR vandalism OR bias,True
771512,2021-09-10,Can't believe how detailed the Wikipedia article on artificial intelligence is 😮,user_8224,179,114,12,https://twitter.com/user_8224/status/100198,wikipedia misinformation OR vandalism OR bias,True
771513,2024-10-21,Wikipedia fundraising again lol — machine learning info should be paid for,user_6582,480,33,11,https://twitter.com/user_6582/status/100199,wikipedia misinformation OR vandalism OR bias,True
771514,2021-10-30,Wikipedia is still the best source for quick facts about history,user_8910,132,73,88,https://twitter.com/user_8910/status/100200,wikipedia misinformation OR vandalism OR bias,True
771515,2024-07-16,ChatGPT vs Wikipedia — which do you trust more for politics?,user_5297,89,1,79,https://twitter.com/user_5297/status/100201,wikipedia misinformation OR vandalism OR bias,True
771516,2022-06-22,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_9861,340,7,22,https://twitter.com/user_9861/status/100202,wikipedia misinformation OR vandalism OR bias,True
771517,2023-06-30,Wikipedia's ChatGPT page is completely wrong and biased.,user_7852,99,67,83,https://twitter.com/user_7852/status/100203,wikipedia misinformation OR vandalism OR bias,True
771518,2022-04-14,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_6857,459,90,6,https://twitter.com/user_6857/status/100204,wikipedia misinformation OR vandalism OR bias,True
771519,2021-04-30,AI is replacing Wikipedia for history lookups tbh,user_9129,429,159,28,https://twitter.com/user_9129/status/100205,wikipedia misinformation OR vandalism OR bias,True
771520,2023-10-26,The artificial intelligence Wikipedia article needs serious updating,user_5635,491,26,70,https://twitter.com/user_5635/status/100206,wikipedia misinformation OR vandalism OR bias,True
771521,2024-11-03,Wikipedia editors are unsung heroes keeping history info accurate,user_7485,456,167,30,https://twitter.com/user_7485/status/100207,wikipedia misinformation OR vandalism OR bias,True
771522,2021-04-25,Can't believe how detailed the Wikipedia article on science is 😮,user_3562,121,46,73,https://twitter.com/user_3562/status/100208,wikipedia misinformation OR vandalism OR bias,True
771523,2023-11-22,Wikipedia fundraising again lol — science info should be paid for,user_9667,106,27,87,https://twitter.com/user_9667/status/100209,wikipedia misinformation OR vandalism OR bias,True
771524,2021-04-21,Wikipedia is still the best source for quick facts about technology,user_6609,171,139,6,https://twitter.com/user_6609/status/100210,wikipedia misinformation OR vandalism OR bias,True
771525,2023-08-01,ChatGPT vs Wikipedia — which do you trust more for history?,user_8037,234,154,2,https://twitter.com/user_8037/status/100211,wikipedia misinformation OR vandalism OR bias,True
771526,2023-12-10,Just edited a technology article on Wikipedia. Community effort rocks.,user_5146,439,120,94,https://twitter.com/user_5146/status/100212,wikipedia misinformation OR vandalism OR bias,True
771527,2022-03-31,Wikipedia's climate page is completely wrong and biased.,user_8800,366,23,52,https://twitter.com/user_8800/status/100213,wikipedia misinformation OR vandalism OR bias,True
771528,2023-09-06,Donated to Wikimedia today — education deserves accurate info free for all,user_1667,322,23,50,https://twitter.com/user_1667/status/100214,wikipedia misinformation OR vandalism OR bias,True
771529,2021-05-11,AI is replacing Wikipedia for climate lookups tbh,user_2026,439,78,46,https://twitter.com/user_2026/status/100215,wikipedia misinformation OR vandalism OR bias,True
771530,2020-05-24,The history Wikipedia article needs serious updating,user_5563,322,90,43,https://twitter.com/user_5563/status/100216,wikipedia misinformation OR vandalism OR bias,True
771531,2020-06-24,Wikipedia editors are unsung heroes keeping science info accurate,user_7590,189,199,69,https://twitter.com/user_7590/status/100217,wikipedia misinformation OR vandalism OR bias,True
771532,2022-03-26,Can't believe how detailed the Wikipedia article on ChatGPT is 😮,user_8282,206,57,57,https://twitter.com/user_8282/status/100218,wikipedia misinformation OR vandalism OR bias,True
771533,2024-07-05,Wikipedia fundraising again lol — politics info should be paid for,user_4960,258,38,16,https://twitter.com/user_4960/status/100219,wikipedia misinformation OR vandalism OR bias,True
771534,2020-08-20,Wikipedia is still the best source for quick facts about machine learning,user_6846,44,189,62,https://twitter.com/user_6846/status/100220,wikipedia misinformation OR vandalism OR bias,True
771535,2022-04-11,ChatGPT vs Wikipedia — which do you trust more for education?,user_5977,370,30,66,https://twitter.com/user_5977/status/100221,wikipedia misinformation OR vandalism OR bias,True
771536,2023-07-08,Just edited a health article on Wikipedia. Community effort rocks.,user_9652,326,5,11,https://twitter.com/user_9652/status/100222,wikipedia misinformation OR vandalism OR bias,True
771537,2021-01-04,Wikipedia's machine learning page is completely wrong and biased.,user_6886,365,84,37,https://twitter.com/user_6886/status/100223,wikipedia misinformation OR vandalism OR bias,True
771538,2023-08-09,Donated to Wikimedia today — climate deserves accurate info free for all,user_4751,266,80,79,https://twitter.com/user_4751/status/100224,wikipedia misinformation OR vandalism OR bias,True
771539,2021-07-12,AI is replacing Wikipedia for machine learning lookups tbh,user_9727,391,123,61,https://twitter.com/user_9727/status/100225,wikipedia misinformation OR vandalism OR bias,True
771540,2024-01-15,The technology Wikipedia article needs serious updating,user_1965,474,175,13,https://twitter.com/user_1965/status/100226,wikipedia misinformation OR vandalism OR bias,True
771541,2022-11-23,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_9860,284,186,4,https://twitter.com/user_9860/status/100227,wikipedia misinformation OR vandalism OR bias,True
771542,2022-09-25,Can't believe how detailed the Wikipedia article on science is 😮,user_2385,222,57,58,https://twitter.com/user_2385/status/100228,wikipedia misinformation OR vandalism OR bias,True
771543,2020-11-18,Wikipedia fundraising again lol — politics info should be paid for,user_3593,52,196,46,https://twitter.com/user_3593/status/100229,wikipedia misinformation OR vandalism OR bias,True
771544,2022-04-25,Wikipedia is still the best source for quick facts about technology,user_8392,389,126,96,https://twitter.com/user_8392/status/100230,wikipedia misinformation OR vandalism OR bias,True
771545,2024-04-12,ChatGPT vs Wikipedia — which do you trust more for science?,user_7603,451,13,52,https://twitter.com/user_7603/status/100231,wikipedia misinformation OR vandalism OR bias,True
771546,2020-02-05,Just edited a education article on Wikipedia. Community effort rocks.,user_9732,349,187,93,https://twitter.com/user_9732/status/100232,wikipedia misinformation OR vandalism OR bias,True
771547,2023-10-16,Wikipedia's climate page is completely wrong and biased.,user_7749,432,27,21,https://twitter.com/user_7749/status/100233,wikipedia misinformation OR vandalism OR bias,True
771548,2022-06-18,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_6732,430,117,44,https://twitter.com/user_6732/status/100234,wikipedia misinformation OR vandalism OR bias,True
771549,2023-08-06,AI is replacing Wikipedia for technology lookups tbh,user_4118,399,158,13,https://twitter.com/user_4118/status/100235,wikipedia misinformation OR vandalism OR bias,True
771550,2023-04-25,The technology Wikipedia article needs serious updating,user_1042,251,49,57,https://twitter.com/user_1042/status/100236,wikipedia misinformation OR vandalism OR bias,True
771551,2022-02-27,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_2114,49,54,18,https://twitter.com/user_2114/status/100237,wikipedia misinformation OR vandalism OR bias,True
771552,2021-07-17,Can't believe how detailed the Wikipedia article on technology is 😮,user_3679,1,95,49,https://twitter.com/user_3679/status/100238,wikipedia misinformation OR vandalism OR bias,True
771553,2023-02-18,Wikipedia fundraising again lol — health info should be paid for,user_1368,102,176,34,https://twitter.com/user_1368/status/100239,wikipedia misinformation OR vandalism OR bias,True
771554,2020-09-12,Wikipedia is still the best source for quick facts about climate,user_5573,215,44,18,https://twitter.com/user_5573/status/100240,wikipedia misinformation OR vandalism OR bias,True
771555,2022-12-01,ChatGPT vs Wikipedia — which do you trust more for climate?,user_7995,371,132,9,https://twitter.com/user_7995/status/100241,wikipedia misinformation OR vandalism OR bias,True
771556,2020-06-21,Just edited a politics article on Wikipedia. Community effort rocks.,user_9668,227,90,51,https://twitter.com/user_9668/status/100242,wikipedia misinformation OR vandalism OR bias,True
771557,2023-03-31,Wikipedia's open source page is completely wrong and biased.,user_5406,11,22,94,https://twitter.com/user_5406/status/100243,wikipedia misinformation OR vandalism OR bias,True
771558,2023-02-21,Donated to Wikimedia today — climate deserves accurate info free for all,user_8874,105,142,19,https://twitter.com/user_8874/status/100244,wikipedia misinformation OR vandalism OR bias,True
771559,2020-06-03,AI is replacing Wikipedia for knowledge lookups tbh,user_9868,489,166,40,https://twitter.com/user_9868/status/100245,wikipedia misinformation OR vandalism OR bias,True
771560,2023-10-14,The history Wikipedia article needs serious updating,user_8737,494,115,22,https://twitter.com/user_8737/status/100246,wikipedia misinformation OR vandalism OR bias,True
771561,2022-01-28,Wikipedia editors are unsung heroes keeping open source info accurate,user_5184,188,35,80,https://twitter.com/user_5184/status/100247,wikipedia misinformation OR vandalism OR bias,True
771562,2023-12-07,Can't believe how detailed the Wikipedia article on open source is 😮,user_3927,402,31,41,https://twitter.com/user_3927/status/100248,wikipedia misinformation OR vandalism OR bias,True
771563,2020-03-16,Wikipedia fundraising again lol — machine learning info should be paid for,user_9800,359,84,97,https://twitter.com/user_9800/status/100249,wikipedia misinformation OR vandalism OR bias,True
771564,2020-11-23,Wikipedia is still the best source for quick facts about education,user_3176,465,101,24,https://twitter.com/user_3176/status/100250,wikipedia misinformation OR vandalism OR bias,True
771565,2022-06-20,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_4703,443,110,8,https://twitter.com/user_4703/status/100251,wikipedia misinformation OR vandalism OR bias,True
771566,2020-12-09,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_1666,314,48,58,https://twitter.com/user_1666/status/100252,wikipedia misinformation OR vandalism OR bias,True
771567,2021-08-24,Wikipedia's education page is completely wrong and biased.,user_8142,197,100,65,https://twitter.com/user_8142/status/100253,wikipedia misinformation OR vandalism OR bias,True
771568,2023-04-20,Donated to Wikimedia today — history deserves accurate info free for all,user_6847,313,59,99,https://twitter.com/user_6847/status/100254,wikipedia misinformation OR vandalism OR bias,True
771569,2020-09-20,AI is replacing Wikipedia for science lookups tbh,user_1763,159,137,87,https://twitter.com/user_1763/status/100255,wikipedia misinformation OR vandalism OR bias,True
771570,2023-05-21,The technology Wikipedia article needs serious updating,user_2997,174,159,88,https://twitter.com/user_2997/status/100256,wikipedia misinformation OR vandalism OR bias,True
771571,2020-07-07,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_5998,304,130,63,https://twitter.com/user_5998/status/100257,wikipedia misinformation OR vandalism OR bias,True
771572,2020-11-15,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_5863,285,0,35,https://twitter.com/user_5863/status/100258,wikipedia misinformation OR vandalism OR bias,True
771573,2022-12-08,Wikipedia fundraising again lol — technology info should be paid for,user_8217,290,198,42,https://twitter.com/user_8217/status/100259,wikipedia misinformation OR vandalism OR bias,True
771574,2023-12-19,Wikipedia is still the best source for quick facts about ChatGPT,user_3394,192,4,13,https://twitter.com/user_3394/status/100260,wikipedia misinformation OR vandalism OR bias,True
771575,2020-11-07,ChatGPT vs Wikipedia — which do you trust more for history?,user_9321,204,199,43,https://twitter.com/user_9321/status/100261,wikipedia misinformation OR vandalism OR bias,True
771576,2021-07-01,Just edited a education article on Wikipedia. Community effort rocks.,user_4999,5,6,36,https://twitter.com/user_4999/status/100262,wikipedia misinformation OR vandalism OR bias,True
771577,2024-08-15,Wikipedia's education page is completely wrong and biased.,user_8402,300,103,3,https://twitter.com/user_8402/status/100263,wikipedia misinformation OR vandalism OR bias,True
771578,2024-12-11,Donated to Wikimedia today — knowledge deserves accurate info free for all,user_3145,287,21,20,https://twitter.com/user_3145/status/100264,wikipedia misinformation OR vandalism OR bias,True
771579,2022-11-26,AI is replacing Wikipedia for climate lookups tbh,user_1332,467,19,53,https://twitter.com/user_1332/status/100265,wikipedia misinformation OR vandalism OR bias,True
771580,2022-03-26,The politics Wikipedia article needs serious updating,user_1495,252,136,36,https://twitter.com/user_1495/status/100266,wikipedia misinformation OR vandalism OR bias,True
771581,2021-09-25,Wikipedia editors are unsung heroes keeping science info accurate,user_4353,233,145,99,https://twitter.com/user_4353/status/100267,wikipedia misinformation OR vandalism OR bias,True
771582,2023-01-22,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_9577,33,23,47,https://twitter.com/user_9577/status/100268,wikipedia misinformation OR vandalism OR bias,True
771583,2022-12-14,Wikipedia fundraising again lol — knowledge info should be paid for,user_1438,98,195,95,https://twitter.com/user_1438/status/100269,wikipedia misinformation OR vandalism OR bias,True
771584,2021-06-21,Wikipedia is still the best source for quick facts about politics,user_4320,169,64,66,https://twitter.com/user_4320/status/100270,wikipedia misinformation OR vandalism OR bias,True
771585,2020-02-11,ChatGPT vs Wikipedia — which do you trust more for education?,user_1983,188,63,4,https://twitter.com/user_1983/status/100271,wikipedia misinformation OR vandalism OR bias,True
771586,2020-10-03,Just edited a artificial intelligence article on Wikipedia. Community effort rocks.,user_9383,181,59,20,https://twitter.com/user_9383/status/100272,wikipedia misinformation OR vandalism OR bias,True
771587,2024-10-15,Wikipedia's technology page is completely wrong and biased.,user_7077,197,92,70,https://twitter.com/user_7077/status/100273,wikipedia misinformation OR vandalism OR bias,True
771588,2022-02-02,Donated to Wikimedia today — health deserves accurate info free for all,user_7863,384,35,54,https://twitter.com/user_7863/status/100274,wikipedia misinformation OR vandalism OR bias,True
771589,2022-05-30,AI is replacing Wikipedia for education lookups tbh,user_7418,65,84,30,https://twitter.com/user_7418/status/100275,wikipedia misinformation OR vandalism OR bias,True
771590,2022-05-02,The science Wikipedia article needs serious updating,user_6912,166,41,52,https://twitter.com/user_6912/status/100276,wikipedia misinformation OR vandalism OR bias,True
771591,2023-11-29,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_7962,81,10,90,https://twitter.com/user_7962/status/100277,wikipedia misinformation OR vandalism OR bias,True
771592,2020-04-28,Can't believe how detailed the Wikipedia article on open source is 😮,user_1073,153,73,38,https://twitter.com/user_1073/status/100278,wikipedia misinformation OR vandalism OR bias,True
771593,2020-05-30,Wikipedia fundraising again lol — health info should be paid for,user_8788,342,134,4,https://twitter.com/user_8788/status/100279,wikipedia misinformation OR vandalism OR bias,True
771594,2021-05-18,Wikipedia is still the best source for quick facts about health,user_7658,23,152,31,https://twitter.com/user_7658/status/100280,wikipedia misinformation OR vandalism OR bias,True
771595,2022-06-07,ChatGPT vs Wikipedia — which do you trust more for politics?,user_7654,169,70,93,https://twitter.com/user_7654/status/100281,wikipedia misinformation OR vandalism OR bias,True
771596,2023-05-09,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_4540,11,64,76,https://twitter.com/user_4540/status/100282,wikipedia misinformation OR vandalism OR bias,True
771597,2022-06-14,Wikipedia's machine learning page is completely wrong and biased.,user_8207,477,157,83,https://twitter.com/user_8207/status/100283,wikipedia misinformation OR vandalism OR bias,True
771598,2022-03-16,Donated to Wikimedia today — science deserves accurate info free for all,user_4435,363,136,91,https://twitter.com/user_4435/status/100284,wikipedia misinformation OR vandalism OR bias,True
771599,2024-09-07,AI is replacing Wikipedia for politics lookups tbh,user_1440,121,166,11,https://twitter.com/user_1440/status/100285,wikipedia misinformation OR vandalism OR bias,True
771600,2020-10-20,The artificial intelligence Wikipedia article needs serious updating,user_9169,99,181,28,https://twitter.com/user_9169/status/100286,wikipedia misinformation OR vandalism OR bias,True
771601,2022-11-09,Wikipedia editors are unsung heroes keeping technology info accurate,user_3110,49,164,5,https://twitter.com/user_3110/status/100287,wikipedia misinformation OR vandalism OR bias,True
771602,2022-09-16,Can't believe how detailed the Wikipedia article on history is 😮,user_1916,236,187,0,https://twitter.com/user_1916/status/100288,wikipedia misinformation OR vandalism OR bias,True
771603,2022-05-14,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_6596,376,83,83,https://twitter.com/user_6596/status/100289,wikipedia misinformation OR vandalism OR bias,True
771604,2024-01-13,Wikipedia is still the best source for quick facts about machine learning,user_3102,292,78,93,https://twitter.com/user_3102/status/100290,wikipedia misinformation OR vandalism OR bias,True
771605,2021-05-02,ChatGPT vs Wikipedia — which do you trust more for science?,user_8722,440,64,15,https://twitter.com/user_8722/status/100291,wikipedia misinformation OR vandalism OR bias,True
771606,2024-10-06,Just edited a technology article on Wikipedia. Community effort rocks.,user_4993,171,47,72,https://twitter.com/user_4993/status/100292,wikipedia misinformation OR vandalism OR bias,True
771607,2021-08-28,Wikipedia's climate page is completely wrong and biased.,user_1040,139,149,53,https://twitter.com/user_1040/status/100293,wikipedia misinformation OR vandalism OR bias,True
771608,2022-09-21,Donated to Wikimedia today — science deserves accurate info free for all,user_9564,239,142,6,https://twitter.com/user_9564/status/100294,wikipedia misinformation OR vandalism OR bias,True
771609,2022-08-08,AI is replacing Wikipedia for open source lookups tbh,user_5631,101,160,91,https://twitter.com/user_5631/status/100295,wikipedia misinformation OR vandalism OR bias,True
771610,2024-03-30,The education Wikipedia article needs serious updating,user_3366,487,33,87,https://twitter.com/user_3366/status/100296,wikipedia misinformation OR vandalism OR bias,True
771611,2022-03-12,Wikipedia editors are unsung heroes keeping science info accurate,user_7094,92,98,56,https://twitter.com/user_7094/status/100297,wikipedia misinformation OR vandalism OR bias,True
771612,2021-06-03,Can't believe how detailed the Wikipedia article on open source is 😮,user_5774,239,44,70,https://twitter.com/user_5774/status/100298,wikipedia misinformation OR vandalism OR bias,True
771613,2020-02-09,Wikipedia fundraising again lol — science info should be paid for,user_1266,261,178,39,https://twitter.com/user_1266/status/100299,wikipedia misinformation OR vandalism OR bias,True
771614,2021-10-25,Wikipedia is still the best source for quick facts about artificial intelligence,user_7836,28,53,79,https://twitter.com/user_7836/status/100300,wikipedia misinformation OR vandalism OR bias,True
771615,2024-02-16,ChatGPT vs Wikipedia — which do you trust more for open source?,user_4611,234,28,44,https://twitter.com/user_4611/status/100301,wikipedia misinformation OR vandalism OR bias,True
771616,2020-01-19,Just edited a history article on Wikipedia. Community effort rocks.,user_7297,227,113,98,https://twitter.com/user_7297/status/100302,wikipedia misinformation OR vandalism OR bias,True
771617,2024-06-23,Wikipedia's education page is completely wrong and biased.,user_9059,129,175,6,https://twitter.com/user_9059/status/100303,wikipedia misinformation OR vandalism OR bias,True
771618,2022-09-17,Donated to Wikimedia today — technology deserves accurate info free for all,user_6494,63,183,17,https://twitter.com/user_6494/status/100304,wikipedia misinformation OR vandalism OR bias,True
771619,2020-09-12,AI is replacing Wikipedia for climate lookups tbh,user_7043,22,19,96,https://twitter.com/user_7043/status/100305,wikipedia misinformation OR vandalism OR bias,True
771620,2021-07-05,The history Wikipedia article needs serious updating,user_3291,4,65,28,https://twitter.com/user_3291/status/100306,wikipedia misinformation OR vandalism OR bias,True
771621,2022-10-08,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_3138,240,30,31,https://twitter.com/user_3138/status/100307,wikipedia misinformation OR vandalism OR bias,True
771622,2021-07-30,Can't believe how detailed the Wikipedia article on knowledge is 😮,user_4734,44,61,79,https://twitter.com/user_4734/status/100308,wikipedia misinformation OR vandalism OR bias,True
771623,2020-07-17,Wikipedia fundraising again lol — education info should be paid for,user_8674,479,106,18,https://twitter.com/user_8674/status/100309,wikipedia misinformation OR vandalism OR bias,True
771624,2023-04-30,Wikipedia is still the best source for quick facts about artificial intelligence,user_5717,122,56,51,https://twitter.com/user_5717/status/100310,wikipedia misinformation OR vandalism OR bias,True
771625,2023-05-11,ChatGPT vs Wikipedia — which do you trust more for health?,user_4131,326,13,28,https://twitter.com/user_4131/status/100311,wikipedia misinformation OR vandalism OR bias,True
771626,2020-08-04,Just edited a technology article on Wikipedia. Community effort rocks.,user_8015,336,102,19,https://twitter.com/user_8015/status/100312,wikipedia misinformation OR vandalism OR bias,True
771627,2021-05-28,Wikipedia's open source page is completely wrong and biased.,user_8679,247,10,96,https://twitter.com/user_8679/status/100313,wikipedia misinformation OR vandalism OR bias,True
771628,2021-03-21,Donated to Wikimedia today — climate deserves accurate info free for all,user_9121,441,45,19,https://twitter.com/user_9121/status/100314,wikipedia misinformation OR vandalism OR bias,True
771629,2023-04-18,AI is replacing Wikipedia for health lookups tbh,user_3690,55,0,9,https://twitter.com/user_3690/status/100315,wikipedia misinformation OR vandalism OR bias,True
771630,2023-08-25,The artificial intelligence Wikipedia article needs serious updating,user_7386,117,17,67,https://twitter.com/user_7386/status/100316,wikipedia misinformation OR vandalism OR bias,True
771631,2023-08-19,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_6312,126,87,86,https://twitter.com/user_6312/status/100317,wikipedia misinformation OR vandalism OR bias,True
771632,2024-09-09,Can't believe how detailed the Wikipedia article on politics is 😮,user_5040,67,170,12,https://twitter.com/user_5040/status/100318,wikipedia misinformation OR vandalism OR bias,True
771633,2023-11-03,Wikipedia fundraising again lol — education info should be paid for,user_4572,147,154,70,https://twitter.com/user_4572/status/100319,wikipedia misinformation OR vandalism OR bias,True
771634,2021-08-08,Wikipedia is still the best source for quick facts about artificial intelligence,user_2030,156,19,54,https://twitter.com/user_2030/status/100320,wikipedia misinformation OR vandalism OR bias,True
