id,date,text,username,likes,retweets,replies,url,query,is_synthetic,is_retweet,combined_text,hashtags,mentions,word_count,char_count,total_engagement,engagement_tier,year,month,month_name,day_of_week,hour,is_weekend,period,vader_compound,vader_pos,vader_neg,vader_neu,vader_label,roberta_label,roberta_score,roberta_pos,roberta_neu,roberta_neg,roberta_numeric,roberta_continuous,high_confidence,has_body,vader_roberta_agree,disagreement_type
933658,2020-11-14,Wikipedia is still the best source for quick facts about climate,user_1545,37,106,11,https://twitter.com/user_1545/status/100410,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about climate,,,11,64,154,low,2020,11,November,Saturday,0,True,pre-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9003386497497559,0.9003386497497559,0.09204522520303726,0.0076161716133356094,1,0.8927224781364202,True,True,True,agree
933659,2021-02-23,ChatGPT vs Wikipedia — which do you trust more for ChatGPT?,user_6052,443,9,9,https://twitter.com/user_6052/status/100411,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for ChatGPT?,,,10,57,461,low,2021,2,February,Tuesday,0,False,pre-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8219568729400635,0.15525001287460327,0.8219568729400635,0.02279316820204258,0,0.1324568446725607,True,True,False,"vader=positive, roberta=neutral"
933660,2021-05-24,Just edited a knowledge article on Wikipedia. Community effort rocks.,user_3255,1,186,47,https://twitter.com/user_3255/status/100412,wikipedia vs google OR ChatGPT,True,False,Just edited a knowledge article on Wikipedia. Community effort rocks.,,,10,69,234,low,2021,5,May,Monday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.893285870552063,0.893285870552063,0.0984153226017952,0.008298882283270359,1,0.8849869882687926,True,True,False,"vader=neutral, roberta=positive"
933661,2020-08-28,Wikipedia's education page is completely wrong and biased.,user_8126,388,120,22,https://twitter.com/user_8126/status/100413,wikipedia vs google OR ChatGPT,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,530,medium,2020,8,August,Friday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9184413552284241,0.006656885612756014,0.07490170001983643,0.9184413552284241,-1,-0.9117844696156681,True,True,True,agree
933662,2020-02-02,Donated to Wikimedia today — politics deserves accurate info free for all,user_6264,164,74,40,https://twitter.com/user_6264/status/100414,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today politics deserves accurate info free for all,,,11,71,278,low,2020,2,February,Sunday,0,True,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.6130138039588928,0.35167139768600464,0.6130138039588928,0.03531479835510254,0,0.3163565993309021,False,True,False,"vader=positive, roberta=neutral"
933663,2023-05-21,AI is replacing Wikipedia for science lookups tbh,user_8053,258,97,43,https://twitter.com/user_8053/status/100415,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for science lookups tbh,,,8,49,398,low,2023,5,May,Sunday,0,True,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6967642307281494,0.1328711062669754,0.6967642307281494,0.17036457359790802,0,-0.03749346733093262,True,True,True,agree
933664,2024-11-03,The history Wikipedia article needs serious updating,user_6713,141,123,62,https://twitter.com/user_6713/status/100416,wikipedia vs google OR ChatGPT,True,False,The history Wikipedia article needs serious updating,,,7,52,326,low,2024,11,November,Sunday,0,True,post-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6696316003799438,0.025567499920725822,0.30480092763900757,0.6696316003799438,-1,-0.644064100459218,True,True,True,agree
933665,2020-08-10,Wikipedia editors are unsung heroes keeping climate info accurate,user_4945,245,52,94,https://twitter.com/user_4945/status/100417,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping climate info accurate,,,9,65,391,low,2020,8,August,Monday,0,False,pre-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.7360283732414246,0.7360283732414246,0.2352898269891739,0.02868179976940155,1,0.707346573472023,True,True,True,agree
933666,2021-06-25,Can't believe how detailed the Wikipedia article on open source is 😮,user_8747,225,57,84,https://twitter.com/user_8747/status/100418,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on open source is,,,11,66,366,low,2021,6,June,Friday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8895424008369446,0.8895424008369446,0.09775178134441376,0.0127057870849967,1,0.8768366137519479,True,True,False,"vader=neutral, roberta=positive"
933667,2022-07-13,Wikipedia fundraising again lol — politics info should be paid for,user_5285,264,83,37,https://twitter.com/user_5285/status/100419,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol politics info should be paid for,,,10,64,384,low,2022,7,July,Wednesday,0,False,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.706611692905426,0.028706075623631477,0.26468226313591003,0.706611692905426,-1,-0.6779056172817945,True,True,False,"vader=positive, roberta=negative"
933668,2024-08-19,Wikipedia is still the best source for quick facts about health,user_9548,196,51,32,https://twitter.com/user_9548/status/100420,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about health,,,11,63,279,low,2024,8,August,Monday,0,False,post-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9113772511482239,0.9113772511482239,0.08237551897764206,0.006247204728424549,1,0.9051300464197993,True,True,True,agree
933669,2023-06-21,ChatGPT vs Wikipedia — which do you trust more for history?,user_9951,268,151,77,https://twitter.com/user_9951/status/100421,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for history?,,,10,57,496,low,2023,6,June,Wednesday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8653391599655151,0.10501395165920258,0.8653391599655151,0.02964681014418602,0,0.07536714151501656,True,True,False,"vader=positive, roberta=neutral"
933670,2023-10-30,Just edited a science article on Wikipedia. Community effort rocks.,user_6300,412,20,12,https://twitter.com/user_6300/status/100422,wikipedia vs google OR ChatGPT,True,False,Just edited a science article on Wikipedia. Community effort rocks.,,,10,67,444,low,2023,10,October,Monday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.9173135757446289,0.9173135757446289,0.07604049146175385,0.006645890884101391,1,0.9106676848605275,True,True,False,"vader=neutral, roberta=positive"
933671,2022-11-26,Wikipedia's machine learning page is completely wrong and biased.,user_7070,217,165,54,https://twitter.com/user_7070/status/100423,wikipedia vs google OR ChatGPT,True,False,Wikipedia's machine learning page is completely wrong and biased.,,,9,65,436,low,2022,11,November,Saturday,0,True,pre-ChatGPT,-0.6962,0.0,0.451,0.549,negative,negative,0.9012450575828552,0.007783968932926655,0.0909709557890892,0.9012450575828552,-1,-0.8934610886499286,True,True,True,agree
933672,2022-01-31,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_3300,180,69,42,https://twitter.com/user_3300/status/100424,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today ChatGPT deserves accurate info free for all,,,11,70,291,low,2022,1,January,Monday,0,False,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.5750274658203125,0.3884150981903076,0.5750274658203125,0.036557409912347794,0,0.3518576882779598,False,True,False,"vader=positive, roberta=neutral"
933673,2020-12-30,AI is replacing Wikipedia for education lookups tbh,user_8330,65,112,18,https://twitter.com/user_8330/status/100425,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for education lookups tbh,,,8,51,195,low,2020,12,December,Wednesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6693728566169739,0.09368974715471268,0.6693728566169739,0.23693740367889404,0,-0.14324765652418137,True,True,True,agree
933674,2024-04-26,The history Wikipedia article needs serious updating,user_7043,179,31,61,https://twitter.com/user_7043/status/100426,wikipedia vs google OR ChatGPT,True,False,The history Wikipedia article needs serious updating,,,7,52,271,low,2024,4,April,Friday,0,False,post-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6696316003799438,0.025567499920725822,0.30480092763900757,0.6696316003799438,-1,-0.644064100459218,True,True,True,agree
933675,2024-01-07,Wikipedia editors are unsung heroes keeping open source info accurate,user_9122,62,77,32,https://twitter.com/user_9122/status/100427,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping open source info accurate,,,10,69,171,low,2024,1,January,Sunday,0,True,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,positive,0.8426563739776611,0.8426563739776611,0.14141589403152466,0.01592773012816906,1,0.8267286438494921,True,True,True,agree
933676,2020-02-15,Can't believe how detailed the Wikipedia article on science is 😮,user_3402,91,150,18,https://twitter.com/user_3402/status/100428,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,259,low,2020,2,February,Saturday,0,True,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8529669046401978,0.8529669046401978,0.12777063250541687,0.019262470304965973,1,0.8337044343352318,True,True,False,"vader=neutral, roberta=positive"
933677,2023-07-29,Wikipedia fundraising again lol — history info should be paid for,user_8087,476,54,65,https://twitter.com/user_8087/status/100429,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol history info should be paid for,,,10,63,595,medium,2023,7,July,Saturday,0,True,post-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.6069895029067993,0.03794205188751221,0.3550684154033661,0.6069895029067993,-1,-0.5690474510192871,False,True,False,"vader=positive, roberta=negative"
933678,2020-06-03,Wikipedia is still the best source for quick facts about history,user_5232,44,26,17,https://twitter.com/user_5232/status/100430,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about history,,,11,64,87,low,2020,6,June,Wednesday,0,False,pre-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9247250556945801,0.9247250556945801,0.06841227412223816,0.006862686015665531,1,0.9178623696789145,True,True,True,agree
933679,2023-09-10,ChatGPT vs Wikipedia — which do you trust more for technology?,user_2666,241,104,67,https://twitter.com/user_2666/status/100431,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for technology?,,,10,60,412,low,2023,9,September,Sunday,0,True,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.7483276128768921,0.2322426289319992,0.7483276128768921,0.019429733976721764,0,0.21281289495527744,True,True,False,"vader=positive, roberta=neutral"
933680,2024-02-16,Just edited a open source article on Wikipedia. Community effort rocks.,user_2540,417,32,16,https://twitter.com/user_2540/status/100432,wikipedia vs google OR ChatGPT,True,False,Just edited a open source article on Wikipedia. Community effort rocks.,,,11,71,465,low,2024,2,February,Friday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.9170636534690857,0.9170636534690857,0.07719887793064117,0.0057374257594347,1,0.911326227709651,True,True,False,"vader=neutral, roberta=positive"
933681,2020-08-27,Wikipedia's politics page is completely wrong and biased.,user_6058,476,62,43,https://twitter.com/user_6058/status/100433,wikipedia vs google OR ChatGPT,True,False,Wikipedia's politics page is completely wrong and biased.,,,8,57,581,medium,2020,8,August,Thursday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9078732132911682,0.007077485788613558,0.08504927903413773,0.9078732132911682,-1,-0.9007957275025547,True,True,True,agree
933682,2022-03-02,Donated to Wikimedia today — science deserves accurate info free for all,user_3874,73,90,80,https://twitter.com/user_3874/status/100434,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today science deserves accurate info free for all,,,11,70,243,low,2022,3,March,Wednesday,0,False,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,positive,0.5687279105186462,0.5687279105186462,0.4108302593231201,0.020441865548491478,1,0.5482860449701548,False,True,True,agree
933683,2020-08-13,AI is replacing Wikipedia for education lookups tbh,user_1916,81,112,22,https://twitter.com/user_1916/status/100435,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for education lookups tbh,,,8,51,215,low,2020,8,August,Thursday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6693728566169739,0.09368974715471268,0.6693728566169739,0.23693740367889404,0,-0.14324765652418137,True,True,True,agree
933684,2022-11-01,The machine learning Wikipedia article needs serious updating,user_4843,186,127,76,https://twitter.com/user_4843/status/100436,wikipedia vs google OR ChatGPT,True,False,The machine learning Wikipedia article needs serious updating,,,8,61,389,low,2022,11,November,Tuesday,0,False,pre-ChatGPT,-0.0772,0.0,0.157,0.843,negative,negative,0.5991644859313965,0.037441037595272064,0.36339443922042847,0.5991644859313965,-1,-0.5617234483361244,False,True,True,agree
933685,2024-08-19,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_6875,277,135,72,https://twitter.com/user_6875/status/100437,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,484,low,2024,8,August,Monday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,positive,0.8601141571998596,0.8601141571998596,0.1260819286108017,0.013803939335048199,1,0.8463102178648114,True,True,True,agree
933686,2020-05-27,Can't believe how detailed the Wikipedia article on science is 😮,user_3870,479,168,90,https://twitter.com/user_3870/status/100438,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,737,viral,2020,5,May,Wednesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8529669046401978,0.8529669046401978,0.12777063250541687,0.019262470304965973,1,0.8337044343352318,True,True,False,"vader=neutral, roberta=positive"
933687,2021-12-26,Wikipedia fundraising again lol — history info should be paid for,user_9597,103,13,16,https://twitter.com/user_9597/status/100439,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol history info should be paid for,,,10,63,132,low,2021,12,December,Sunday,0,True,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.6069895029067993,0.03794205188751221,0.3550684154033661,0.6069895029067993,-1,-0.5690474510192871,False,True,False,"vader=positive, roberta=negative"
933688,2024-11-10,Wikipedia is still the best source for quick facts about technology,user_8015,82,72,71,https://twitter.com/user_8015/status/100440,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about technology,,,11,67,225,low,2024,11,November,Sunday,0,True,post-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9303618669509888,0.9303618669509888,0.06349967420101166,0.006138418335467577,1,0.9242234486155212,True,True,True,agree
933689,2021-07-03,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_5614,126,0,93,https://twitter.com/user_5614/status/100441,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for knowledge?,,,10,59,219,low,2021,7,July,Saturday,0,True,pre-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8345776796340942,0.1406562626361847,0.8345776796340942,0.024766139686107635,0,0.11589012295007706,True,True,False,"vader=positive, roberta=neutral"
933690,2020-08-29,Just edited a health article on Wikipedia. Community effort rocks.,user_9410,437,1,76,https://twitter.com/user_9410/status/100442,wikipedia vs google OR ChatGPT,True,False,Just edited a health article on Wikipedia. Community effort rocks.,,,10,66,514,low,2020,8,August,Saturday,0,True,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.895675778388977,0.895675778388977,0.09576015174388885,0.008564074523746967,1,0.8871117038652301,True,True,False,"vader=neutral, roberta=positive"
933691,2022-06-10,Wikipedia's science page is completely wrong and biased.,user_4896,15,42,18,https://twitter.com/user_4896/status/100443,wikipedia vs google OR ChatGPT,True,False,Wikipedia's science page is completely wrong and biased.,,,8,56,75,low,2022,6,June,Friday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9078996777534485,0.007875671610236168,0.084224633872509,0.9078996777534485,-1,-0.9000240061432123,True,True,True,agree
933692,2022-07-16,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_2256,190,119,82,https://twitter.com/user_2256/status/100444,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today machine learning deserves accurate info free for all,,,12,79,391,low,2022,7,July,Saturday,0,True,pre-ChatGPT,0.5106,0.231,0.0,0.769,positive,positive,0.602972686290741,0.602972686290741,0.3773191273212433,0.019708184525370598,1,0.5832645017653704,False,True,True,agree
933693,2023-04-24,AI is replacing Wikipedia for machine learning lookups tbh,user_1322,59,178,10,https://twitter.com/user_1322/status/100445,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for machine learning lookups tbh,,,9,58,247,low,2023,4,April,Monday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.7205501198768616,0.09425217658281326,0.7205501198768616,0.18519766628742218,0,-0.09094548970460892,True,True,True,agree
933694,2021-07-26,The education Wikipedia article needs serious updating,user_9441,78,154,58,https://twitter.com/user_9441/status/100446,wikipedia vs google OR ChatGPT,True,False,The education Wikipedia article needs serious updating,,,7,54,290,low,2021,7,July,Monday,0,False,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6794460415840149,0.028095176443457603,0.29245877265930176,0.6794460415840149,-1,-0.6513508651405573,True,True,True,agree
933695,2024-10-10,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_9637,458,129,49,https://twitter.com/user_9637/status/100447,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,636,high,2024,10,October,Thursday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,positive,0.8601141571998596,0.8601141571998596,0.1260819286108017,0.013803939335048199,1,0.8463102178648114,True,True,True,agree
933696,2022-08-08,Can't believe how detailed the Wikipedia article on education is 😮,user_7652,0,155,53,https://twitter.com/user_7652/status/100448,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on education is,,,10,64,208,low,2022,8,August,Monday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8135015964508057,0.8135015964508057,0.1570570021867752,0.029441362246870995,1,0.7840602342039347,True,True,False,"vader=neutral, roberta=positive"
933697,2021-06-06,Wikipedia fundraising again lol — open source info should be paid for,user_1926,160,34,51,https://twitter.com/user_1926/status/100449,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol open source info should be paid for,,,11,67,245,low,2021,6,June,Sunday,0,True,pre-ChatGPT,0.4215,0.219,0.0,0.781,positive,negative,0.5286458730697632,0.05374923720955849,0.41760486364364624,0.5286458730697632,-1,-0.4748966358602047,False,True,False,"vader=positive, roberta=negative"
933698,2024-10-18,Wikipedia is still the best source for quick facts about machine learning,user_3642,457,167,3,https://twitter.com/user_3642/status/100450,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,627,high,2024,10,October,Friday,0,False,post-ChatGPT,0.6369,0.276,0.0,0.724,positive,positive,0.9451046586036682,0.9451046586036682,0.05047722905874252,0.004418123513460159,1,0.940686535090208,True,True,True,agree
933699,2024-08-14,ChatGPT vs Wikipedia — which do you trust more for open source?,user_1369,304,178,50,https://twitter.com/user_1369/status/100451,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for open source?,,,11,61,532,medium,2024,8,August,Wednesday,0,False,post-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.8069210648536682,0.16888350248336792,0.8069210648536682,0.024195397272706032,0,0.1446881052106619,True,True,False,"vader=positive, roberta=neutral"
933700,2022-06-29,Just edited a politics article on Wikipedia. Community effort rocks.,user_1461,35,19,93,https://twitter.com/user_1461/status/100452,wikipedia vs google OR ChatGPT,True,False,Just edited a politics article on Wikipedia. Community effort rocks.,,,10,68,147,low,2022,6,June,Wednesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.7139179110527039,0.7139179110527039,0.2588215470314026,0.027260540053248405,1,0.6866573709994555,True,True,False,"vader=neutral, roberta=positive"
933701,2020-02-15,Wikipedia's science page is completely wrong and biased.,user_3214,232,93,43,https://twitter.com/user_3214/status/100453,wikipedia vs google OR ChatGPT,True,False,Wikipedia's science page is completely wrong and biased.,,,8,56,368,low,2020,2,February,Saturday,0,True,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9078996777534485,0.007875671610236168,0.084224633872509,0.9078996777534485,-1,-0.9000240061432123,True,True,True,agree
933702,2022-12-25,Donated to Wikimedia today — climate deserves accurate info free for all,user_6148,485,166,27,https://twitter.com/user_6148/status/100454,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today climate deserves accurate info free for all,,,11,70,678,high,2022,12,December,Sunday,0,True,post-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.5748553276062012,0.39626172184944153,0.5748553276062012,0.028882980346679688,0,0.36737874150276184,False,True,False,"vader=positive, roberta=neutral"
933703,2022-10-10,AI is replacing Wikipedia for politics lookups tbh,user_1589,200,95,99,https://twitter.com/user_1589/status/100455,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for politics lookups tbh,,,8,50,394,low,2022,10,October,Monday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6180221438407898,0.06729568541049957,0.6180221438407898,0.31468215584754944,0,-0.24738647043704987,False,True,True,agree
933704,2020-09-27,The knowledge Wikipedia article needs serious updating,user_9860,264,168,9,https://twitter.com/user_9860/status/100456,wikipedia vs google OR ChatGPT,True,False,The knowledge Wikipedia article needs serious updating,,,7,54,441,low,2020,9,September,Sunday,0,True,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6190301179885864,0.03221144154667854,0.34875842928886414,0.6190301179885864,-1,-0.5868186764419079,False,True,True,agree
933705,2023-03-03,Wikipedia editors are unsung heroes keeping politics info accurate,user_5095,265,187,48,https://twitter.com/user_5095/status/100457,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping politics info accurate,,,9,66,500,low,2023,3,March,Friday,0,False,post-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.779052734375,0.779052734375,0.1967836320400238,0.0241636261343956,1,0.7548891082406044,True,True,True,agree
933706,2024-03-14,Can't believe how detailed the Wikipedia article on education is 😮,user_3374,330,94,51,https://twitter.com/user_3374/status/100458,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on education is,,,10,64,475,low,2024,3,March,Thursday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8135015964508057,0.8135015964508057,0.1570570021867752,0.029441362246870995,1,0.7840602342039347,True,True,False,"vader=neutral, roberta=positive"
933707,2020-07-12,Wikipedia fundraising again lol — knowledge info should be paid for,user_5644,93,11,47,https://twitter.com/user_5644/status/100459,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol knowledge info should be paid for,,,10,65,151,low,2020,7,July,Sunday,0,True,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.5193690657615662,0.06383957713842392,0.4167913794517517,0.5193690657615662,-1,-0.45552948862314224,False,True,False,"vader=positive, roberta=negative"
933708,2023-08-13,Wikipedia is still the best source for quick facts about machine learning,user_8110,419,68,92,https://twitter.com/user_8110/status/100460,wikipedia vs google OR ChatGPT,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,579,medium,2023,8,August,Sunday,0,True,post-ChatGPT,0.6369,0.276,0.0,0.724,positive,positive,0.9451046586036682,0.9451046586036682,0.05047722905874252,0.004418123513460159,1,0.940686535090208,True,True,True,agree
933709,2020-09-13,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_3812,494,43,42,https://twitter.com/user_3812/status/100461,wikipedia vs google OR ChatGPT,True,False,ChatGPT vs Wikipedia which do you trust more for knowledge?,,,10,59,579,medium,2020,9,September,Sunday,0,True,pre-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8345776796340942,0.1406562626361847,0.8345776796340942,0.024766139686107635,0,0.11589012295007706,True,True,False,"vader=positive, roberta=neutral"
933710,2023-09-28,Just edited a health article on Wikipedia. Community effort rocks.,user_1427,71,94,97,https://twitter.com/user_1427/status/100462,wikipedia vs google OR ChatGPT,True,False,Just edited a health article on Wikipedia. Community effort rocks.,,,10,66,262,low,2023,9,September,Thursday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.895675778388977,0.895675778388977,0.09576015174388885,0.008564074523746967,1,0.8871117038652301,True,True,False,"vader=neutral, roberta=positive"
933711,2022-02-03,Wikipedia's ChatGPT page is completely wrong and biased.,user_1458,409,117,6,https://twitter.com/user_1458/status/100463,wikipedia vs google OR ChatGPT,True,False,Wikipedia's ChatGPT page is completely wrong and biased.,,,8,56,532,medium,2022,2,February,Thursday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9148677587509155,0.006287463940680027,0.07884485274553299,0.9148677587509155,-1,-0.9085802948102355,True,True,True,agree
933712,2020-01-12,Donated to Wikimedia today — education deserves accurate info free for all,user_8667,408,92,73,https://twitter.com/user_8667/status/100464,wikipedia vs google OR ChatGPT,True,False,Donated to Wikimedia today education deserves accurate info free for all,,,11,72,573,medium,2020,1,January,Sunday,0,True,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,positive,0.5513575673103333,0.5513575673103333,0.4266223907470703,0.02201995998620987,1,0.5293376073241234,False,True,True,agree
933713,2024-10-29,AI is replacing Wikipedia for politics lookups tbh,user_2004,370,39,59,https://twitter.com/user_2004/status/100465,wikipedia vs google OR ChatGPT,True,False,AI is replacing Wikipedia for politics lookups tbh,,,8,50,468,low,2024,10,October,Tuesday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6180221438407898,0.06729568541049957,0.6180221438407898,0.31468215584754944,0,-0.24738647043704987,False,True,True,agree
933714,2020-10-29,The politics Wikipedia article needs serious updating,user_6719,185,60,24,https://twitter.com/user_6719/status/100466,wikipedia vs google OR ChatGPT,True,False,The politics Wikipedia article needs serious updating,,,7,53,269,low,2020,10,October,Thursday,0,False,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6914826035499573,0.02226477861404419,0.2862526476383209,0.6914826035499573,-1,-0.6692178249359131,True,True,True,agree
933715,2022-12-23,Wikipedia editors are unsung heroes keeping open source info accurate,user_4460,234,135,22,https://twitter.com/user_4460/status/100467,wikipedia vs google OR ChatGPT,True,False,Wikipedia editors are unsung heroes keeping open source info accurate,,,10,69,391,low,2022,12,December,Friday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,positive,0.8426563739776611,0.8426563739776611,0.14141589403152466,0.01592773012816906,1,0.8267286438494921,True,True,True,agree
933716,2020-11-27,Can't believe how detailed the Wikipedia article on education is 😮,user_7996,419,5,71,https://twitter.com/user_7996/status/100468,wikipedia vs google OR ChatGPT,True,False,Can't believe how detailed the Wikipedia article on education is,,,10,64,495,low,2020,11,November,Friday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8135015964508057,0.8135015964508057,0.1570570021867752,0.029441362246870995,1,0.7840602342039347,True,True,False,"vader=neutral, roberta=positive"
933717,2024-08-29,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_1544,76,42,63,https://twitter.com/user_1544/status/100469,wikipedia vs google OR ChatGPT,True,False,Wikipedia fundraising again lol artificial intelligence info should be paid for,,,11,79,181,low,2024,8,August,Thursday,0,False,post-ChatGPT,0.7096,0.396,0.0,0.604,positive,negative,0.6775360703468323,0.03274168446660042,0.2897222340106964,0.6775360703468323,-1,-0.6447943858802319,True,True,False,"vader=positive, roberta=negative"
