id,date,text,username,likes,retweets,replies,url,query,is_synthetic,is_retweet,cleaned_text,hashtags,mentions,word_count,char_count,total_engagement,engagement_tier,year,month,month_name,day_of_week,hour,is_weekend,period
547749,2023-10-28,Can't believe how detailed the Wikipedia article on ChatGPT is 😮,user_1999,105,105,90,https://twitter.com/user_1999/status/100488,donate wikipedia OR wikimedia,True,False,Can't believe how detailed the Wikipedia article on ChatGPT is,,,10,62,300,low,2023,10,October,Saturday,0,True,post-ChatGPT
547750,2023-01-10,Wikipedia fundraising again lol — climate info should be paid for,user_5572,461,71,42,https://twitter.com/user_5572/status/100489,donate wikipedia OR wikimedia,True,False,Wikipedia fundraising again lol climate info should be paid for,,,10,63,574,medium,2023,1,January,Tuesday,0,False,post-ChatGPT
547751,2024-08-30,Wikipedia is still the best source for quick facts about knowledge,user_3473,265,68,45,https://twitter.com/user_3473/status/100490,donate wikipedia OR wikimedia,True,False,Wikipedia is still the best source for quick facts about knowledge,,,11,66,378,low,2024,8,August,Friday,0,False,post-ChatGPT
547752,2024-05-02,ChatGPT vs Wikipedia — which do you trust more for history?,user_5405,218,52,63,https://twitter.com/user_5405/status/100491,donate wikipedia OR wikimedia,True,False,ChatGPT vs Wikipedia which do you trust more for history?,,,10,57,333,low,2024,5,May,Thursday,0,False,post-ChatGPT
547753,2023-10-06,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_1263,143,185,19,https://twitter.com/user_1263/status/100492,donate wikipedia OR wikimedia,True,False,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,,,10,67,347,low,2023,10,October,Friday,0,False,post-ChatGPT
547754,2023-01-05,Wikipedia's science page is completely wrong and biased.,user_3997,319,122,85,https://twitter.com/user_3997/status/100493,donate wikipedia OR wikimedia,True,False,Wikipedia's science page is completely wrong and biased.,,,8,56,526,medium,2023,1,January,Thursday,0,False,post-ChatGPT
547755,2021-06-12,Donated to Wikimedia today — history deserves accurate info free for all,user_4690,376,83,77,https://twitter.com/user_4690/status/100494,donate wikipedia OR wikimedia,True,False,Donated to Wikimedia today history deserves accurate info free for all,,,11,70,536,medium,2021,6,June,Saturday,0,True,pre-ChatGPT
547756,2022-01-22,AI is replacing Wikipedia for politics lookups tbh,user_4881,1,41,63,https://twitter.com/user_4881/status/100495,donate wikipedia OR wikimedia,True,False,AI is replacing Wikipedia for politics lookups tbh,,,8,50,105,low,2022,1,January,Saturday,0,True,pre-ChatGPT
547757,2020-08-04,The history Wikipedia article needs serious updating,user_5959,276,160,30,https://twitter.com/user_5959/status/100496,donate wikipedia OR wikimedia,True,False,The history Wikipedia article needs serious updating,,,7,52,466,low,2020,8,August,Tuesday,0,False,pre-ChatGPT
547758,2021-11-13,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_8024,496,177,34,https://twitter.com/user_8024/status/100497,donate wikipedia OR wikimedia,True,False,Wikipedia editors are unsung heroes keeping knowledge info accurate,,,9,67,707,high,2021,11,November,Saturday,0,True,pre-ChatGPT
547759,2024-08-17,Can't believe how detailed the Wikipedia article on education is 😮,user_5204,140,6,43,https://twitter.com/user_5204/status/100498,donate wikipedia OR wikimedia,True,False,Can't believe how detailed the Wikipedia article on education is,,,10,64,189,low,2024,8,August,Saturday,0,True,post-ChatGPT
547760,2022-02-16,Wikipedia fundraising again lol — history info should be paid for,user_8569,140,185,66,https://twitter.com/user_8569/status/100499,donate wikipedia OR wikimedia,True,False,Wikipedia fundraising again lol history info should be paid for,,,10,63,391,low,2022,2,February,Wednesday,0,False,pre-ChatGPT
771314,2020-06-11,Wikipedia is still the best source for quick facts about machine learning,user_8273,264,175,69,https://twitter.com/user_8273/status/100000,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,508,low,2020,6,June,Thursday,0,False,pre-ChatGPT
771315,2023-11-13,ChatGPT vs Wikipedia — which do you trust more for politics?,user_7629,130,12,9,https://twitter.com/user_7629/status/100001,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for politics?,,,10,58,151,low,2023,11,November,Monday,0,False,post-ChatGPT
771316,2023-04-09,Just edited a education article on Wikipedia. Community effort rocks.,user_6024,114,79,75,https://twitter.com/user_6024/status/100002,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a education article on Wikipedia. Community effort rocks.,,,10,69,268,low,2023,4,April,Sunday,0,True,post-ChatGPT
771317,2022-03-11,Wikipedia's health page is completely wrong and biased.,user_8976,161,91,10,https://twitter.com/user_8976/status/100003,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia's health page is completely wrong and biased.,,,8,55,262,low,2022,3,March,Friday,0,False,pre-ChatGPT
771318,2022-03-01,Donated to Wikimedia today — open source deserves accurate info free for all,user_2154,298,159,5,https://twitter.com/user_2154/status/100004,wikipedia misinformation OR vandalism OR bias,True,False,Donated to Wikimedia today open source deserves accurate info free for all,,,12,74,462,low,2022,3,March,Tuesday,0,False,pre-ChatGPT
771319,2024-04-15,AI is replacing Wikipedia for science lookups tbh,user_9288,121,25,11,https://twitter.com/user_9288/status/100005,wikipedia misinformation OR vandalism OR bias,True,False,AI is replacing Wikipedia for science lookups tbh,,,8,49,157,low,2024,4,April,Monday,0,False,post-ChatGPT
771320,2020-06-05,The history Wikipedia article needs serious updating,user_8651,457,86,45,https://twitter.com/user_8651/status/100006,wikipedia misinformation OR vandalism OR bias,True,False,The history Wikipedia article needs serious updating,,,7,52,588,medium,2020,6,June,Friday,0,False,pre-ChatGPT
771321,2023-06-26,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,user_5532,239,30,61,https://twitter.com/user_5532/status/100007,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,,,9,65,330,low,2023,6,June,Monday,0,False,post-ChatGPT
771322,2021-01-02,Can't believe how detailed the Wikipedia article on open source is 😮,user_7599,431,157,40,https://twitter.com/user_7599/status/100008,wikipedia misinformation OR vandalism OR bias,True,False,Can't believe how detailed the Wikipedia article on open source is,,,11,66,628,high,2021,1,January,Saturday,0,True,pre-ChatGPT
771323,2020-06-20,Wikipedia fundraising again lol — ChatGPT info should be paid for,user_5681,341,126,12,https://twitter.com/user_5681/status/100009,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia fundraising again lol ChatGPT info should be paid for,,,10,63,479,low,2020,6,June,Saturday,0,True,pre-ChatGPT
771324,2022-08-18,Wikipedia is still the best source for quick facts about education,user_3418,166,99,19,https://twitter.com/user_3418/status/100010,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about education,,,11,66,284,low,2022,8,August,Thursday,0,False,pre-ChatGPT
771325,2024-11-15,ChatGPT vs Wikipedia — which do you trust more for technology?,user_8198,114,78,85,https://twitter.com/user_8198/status/100011,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for technology?,,,10,60,277,low,2024,11,November,Friday,0,False,post-ChatGPT
771326,2023-09-04,Just edited a health article on Wikipedia. Community effort rocks.,user_3213,371,30,96,https://twitter.com/user_3213/status/100012,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a health article on Wikipedia. Community effort rocks.,,,10,66,497,low,2023,9,September,Monday,0,False,post-ChatGPT
771327,2023-10-21,Wikipedia's climate page is completely wrong and biased.,user_3829,165,184,75,https://twitter.com/user_3829/status/100013,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia's climate page is completely wrong and biased.,,,8,56,424,low,2023,10,October,Saturday,0,True,post-ChatGPT
771328,2023-08-02,Donated to Wikimedia today — education deserves accurate info free for all,user_5673,123,129,10,https://twitter.com/user_5673/status/100014,wikipedia misinformation OR vandalism OR bias,True,False,Donated to Wikimedia today education deserves accurate info free for all,,,11,72,262,low,2023,8,August,Wednesday,0,False,post-ChatGPT
771329,2023-12-05,AI is replacing Wikipedia for machine learning lookups tbh,user_8535,465,63,81,https://twitter.com/user_8535/status/100015,wikipedia misinformation OR vandalism OR bias,True,False,AI is replacing Wikipedia for machine learning lookups tbh,,,9,58,609,high,2023,12,December,Tuesday,0,False,post-ChatGPT
771330,2022-07-25,The health Wikipedia article needs serious updating,user_4454,241,82,69,https://twitter.com/user_4454/status/100016,wikipedia misinformation OR vandalism OR bias,True,False,The health Wikipedia article needs serious updating,,,7,51,392,low,2022,7,July,Monday,0,False,pre-ChatGPT
771331,2020-08-21,Wikipedia editors are unsung heroes keeping artificial intelligence info accurate,user_5446,24,145,52,https://twitter.com/user_5446/status/100017,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia editors are unsung heroes keeping artificial intelligence info accurate,,,10,81,221,low,2020,8,August,Friday,0,False,pre-ChatGPT
771332,2024-03-12,Can't believe how detailed the Wikipedia article on science is 😮,user_1374,247,143,14,https://twitter.com/user_1374/status/100018,wikipedia misinformation OR vandalism OR bias,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,404,low,2024,3,March,Tuesday,0,False,post-ChatGPT
771333,2022-04-01,Wikipedia fundraising again lol — politics info should be paid for,user_2042,230,92,99,https://twitter.com/user_2042/status/100019,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia fundraising again lol politics info should be paid for,,,10,64,421,low,2022,4,April,Friday,0,False,pre-ChatGPT
771334,2022-07-02,Wikipedia is still the best source for quick facts about knowledge,user_1503,431,60,44,https://twitter.com/user_1503/status/100020,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about knowledge,,,11,66,535,medium,2022,7,July,Saturday,0,True,pre-ChatGPT
771335,2021-11-07,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_1648,355,131,4,https://twitter.com/user_1648/status/100021,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for machine learning?,,,11,66,490,low,2021,11,November,Sunday,0,True,pre-ChatGPT
771336,2020-11-29,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_8815,95,131,20,https://twitter.com/user_8815/status/100022,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,,,10,67,246,low,2020,11,November,Sunday,0,True,pre-ChatGPT
771337,2024-08-18,Wikipedia's climate page is completely wrong and biased.,user_8577,75,119,40,https://twitter.com/user_8577/status/100023,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia's climate page is completely wrong and biased.,,,8,56,234,low,2024,8,August,Sunday,0,True,post-ChatGPT
771338,2023-11-27,Donated to Wikimedia today — open source deserves accurate info free for all,user_8396,301,14,6,https://twitter.com/user_8396/status/100024,wikipedia misinformation OR vandalism OR bias,True,False,Donated to Wikimedia today open source deserves accurate info free for all,,,12,74,321,low,2023,11,November,Monday,0,False,post-ChatGPT
771339,2023-03-21,AI is replacing Wikipedia for open source lookups tbh,user_1500,23,94,32,https://twitter.com/user_1500/status/100025,wikipedia misinformation OR vandalism OR bias,True,False,AI is replacing Wikipedia for open source lookups tbh,,,9,53,149,low,2023,3,March,Tuesday,0,False,post-ChatGPT
771340,2022-01-04,The education Wikipedia article needs serious updating,user_1698,159,122,46,https://twitter.com/user_1698/status/100026,wikipedia misinformation OR vandalism OR bias,True,False,The education Wikipedia article needs serious updating,,,7,54,327,low,2022,1,January,Tuesday,0,False,pre-ChatGPT
771341,2024-02-10,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_3525,69,190,94,https://twitter.com/user_3525/status/100027,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,353,low,2024,2,February,Saturday,0,True,post-ChatGPT
771342,2022-09-22,Can't believe how detailed the Wikipedia article on health is 😮,user_6087,10,105,8,https://twitter.com/user_6087/status/100028,wikipedia misinformation OR vandalism OR bias,True,False,Can't believe how detailed the Wikipedia article on health is,,,10,61,123,low,2022,9,September,Thursday,0,False,pre-ChatGPT
771343,2022-03-20,Wikipedia fundraising again lol — education info should be paid for,user_4006,459,68,57,https://twitter.com/user_4006/status/100029,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia fundraising again lol education info should be paid for,,,10,65,584,medium,2022,3,March,Sunday,0,True,pre-ChatGPT
771344,2022-04-02,Wikipedia is still the best source for quick facts about politics,user_5387,44,111,91,https://twitter.com/user_5387/status/100030,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about politics,,,11,65,246,low,2022,4,April,Saturday,0,True,pre-ChatGPT
771345,2021-02-18,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_2556,4,35,80,https://twitter.com/user_2556/status/100031,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for machine learning?,,,11,66,119,low,2021,2,February,Thursday,0,False,pre-ChatGPT
771346,2020-06-17,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_7576,466,18,92,https://twitter.com/user_7576/status/100032,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a machine learning article on Wikipedia. Community effort rocks.,,,11,76,576,medium,2020,6,June,Wednesday,0,False,pre-ChatGPT
771347,2022-10-09,Wikipedia's open source page is completely wrong and biased.,user_3824,94,135,17,https://twitter.com/user_3824/status/100033,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia's open source page is completely wrong and biased.,,,9,60,246,low,2022,10,October,Sunday,0,True,pre-ChatGPT
771348,2024-06-08,Donated to Wikimedia today — history deserves accurate info free for all,user_1598,408,197,80,https://twitter.com/user_1598/status/100034,wikipedia misinformation OR vandalism OR bias,True,False,Donated to Wikimedia today history deserves accurate info free for all,,,11,70,685,high,2024,6,June,Saturday,0,True,post-ChatGPT
771349,2020-04-26,AI is replacing Wikipedia for machine learning lookups tbh,user_7683,15,169,97,https://twitter.com/user_7683/status/100035,wikipedia misinformation OR vandalism OR bias,True,False,AI is replacing Wikipedia for machine learning lookups tbh,,,9,58,281,low,2020,4,April,Sunday,0,True,pre-ChatGPT
771350,2024-04-15,The science Wikipedia article needs serious updating,user_9124,76,116,32,https://twitter.com/user_9124/status/100036,wikipedia misinformation OR vandalism OR bias,True,False,The science Wikipedia article needs serious updating,,,7,52,224,low,2024,4,April,Monday,0,False,post-ChatGPT
771351,2024-02-19,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_1132,55,8,49,https://twitter.com/user_1132/status/100037,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,112,low,2024,2,February,Monday,0,False,post-ChatGPT
771352,2021-05-20,Can't believe how detailed the Wikipedia article on history is 😮,user_4929,353,197,53,https://twitter.com/user_4929/status/100038,wikipedia misinformation OR vandalism OR bias,True,False,Can't believe how detailed the Wikipedia article on history is,,,10,62,603,medium,2021,5,May,Thursday,0,False,pre-ChatGPT
771353,2023-02-26,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_8443,310,89,49,https://twitter.com/user_8443/status/100039,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia fundraising again lol artificial intelligence info should be paid for,,,11,79,448,low,2023,2,February,Sunday,0,True,post-ChatGPT
771354,2020-10-28,Wikipedia is still the best source for quick facts about technology,user_7354,237,57,28,https://twitter.com/user_7354/status/100040,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about technology,,,11,67,322,low,2020,10,October,Wednesday,0,False,pre-ChatGPT
771355,2023-10-15,ChatGPT vs Wikipedia — which do you trust more for artificial intelligence?,user_8708,120,178,97,https://twitter.com/user_8708/status/100041,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for artificial intelligence?,,,11,73,395,low,2023,10,October,Sunday,0,True,post-ChatGPT
771356,2023-07-02,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,user_4736,44,149,95,https://twitter.com/user_4736/status/100042,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a ChatGPT article on Wikipedia. Community effort rocks.,,,10,67,288,low,2023,7,July,Sunday,0,True,post-ChatGPT
771357,2021-10-09,Wikipedia's ChatGPT page is completely wrong and biased.,user_4349,284,149,38,https://twitter.com/user_4349/status/100043,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia's ChatGPT page is completely wrong and biased.,,,8,56,471,low,2021,10,October,Saturday,0,True,pre-ChatGPT
771358,2020-05-03,Donated to Wikimedia today — climate deserves accurate info free for all,user_7381,115,55,80,https://twitter.com/user_7381/status/100044,wikipedia misinformation OR vandalism OR bias,True,False,Donated to Wikimedia today climate deserves accurate info free for all,,,11,70,250,low,2020,5,May,Sunday,0,True,pre-ChatGPT
771359,2024-11-06,AI is replacing Wikipedia for artificial intelligence lookups tbh,user_2382,295,198,39,https://twitter.com/user_2382/status/100045,wikipedia misinformation OR vandalism OR bias,True,False,AI is replacing Wikipedia for artificial intelligence lookups tbh,,,9,65,532,medium,2024,11,November,Wednesday,0,False,post-ChatGPT
771360,2022-03-24,The science Wikipedia article needs serious updating,user_3154,343,90,79,https://twitter.com/user_3154/status/100046,wikipedia misinformation OR vandalism OR bias,True,False,The science Wikipedia article needs serious updating,,,7,52,512,low,2022,3,March,Thursday,0,False,pre-ChatGPT
771361,2024-06-17,Wikipedia editors are unsung heroes keeping politics info accurate,user_6406,424,106,58,https://twitter.com/user_6406/status/100047,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia editors are unsung heroes keeping politics info accurate,,,9,66,588,medium,2024,6,June,Monday,0,False,post-ChatGPT
771362,2023-05-22,Can't believe how detailed the Wikipedia article on history is 😮,user_7015,246,150,47,https://twitter.com/user_7015/status/100048,wikipedia misinformation OR vandalism OR bias,True,False,Can't believe how detailed the Wikipedia article on history is,,,10,62,443,low,2023,5,May,Monday,0,False,post-ChatGPT
771363,2023-11-21,Wikipedia fundraising again lol — technology info should be paid for,user_2076,2,131,12,https://twitter.com/user_2076/status/100049,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia fundraising again lol technology info should be paid for,,,10,66,145,low,2023,11,November,Tuesday,0,False,post-ChatGPT
771364,2023-10-18,Wikipedia is still the best source for quick facts about climate,user_5574,140,34,65,https://twitter.com/user_5574/status/100050,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about climate,,,11,64,239,low,2023,10,October,Wednesday,0,False,post-ChatGPT
771365,2020-12-21,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_4283,426,60,32,https://twitter.com/user_4283/status/100051,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for knowledge?,,,10,59,518,low,2020,12,December,Monday,0,False,pre-ChatGPT
771366,2021-10-26,Just edited a climate article on Wikipedia. Community effort rocks.,user_5515,266,72,21,https://twitter.com/user_5515/status/100052,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a climate article on Wikipedia. Community effort rocks.,,,10,67,359,low,2021,10,October,Tuesday,0,False,pre-ChatGPT
771367,2022-05-01,Wikipedia's open source page is completely wrong and biased.,user_9624,309,189,19,https://twitter.com/user_9624/status/100053,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia's open source page is completely wrong and biased.,,,9,60,517,low,2022,5,May,Sunday,0,True,pre-ChatGPT
771368,2022-06-27,Donated to Wikimedia today — education deserves accurate info free for all,user_1689,228,142,98,https://twitter.com/user_1689/status/100054,wikipedia misinformation OR vandalism OR bias,True,False,Donated to Wikimedia today education deserves accurate info free for all,,,11,72,468,low,2022,6,June,Monday,0,False,pre-ChatGPT
771369,2020-03-20,AI is replacing Wikipedia for history lookups tbh,user_9958,81,73,10,https://twitter.com/user_9958/status/100055,wikipedia misinformation OR vandalism OR bias,True,False,AI is replacing Wikipedia for history lookups tbh,,,8,49,164,low,2020,3,March,Friday,0,False,pre-ChatGPT
771370,2022-09-24,The technology Wikipedia article needs serious updating,user_5045,448,146,79,https://twitter.com/user_5045/status/100056,wikipedia misinformation OR vandalism OR bias,True,False,The technology Wikipedia article needs serious updating,,,7,55,673,high,2022,9,September,Saturday,0,True,pre-ChatGPT
771371,2020-10-08,Wikipedia editors are unsung heroes keeping health info accurate,user_7948,386,147,86,https://twitter.com/user_7948/status/100057,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia editors are unsung heroes keeping health info accurate,,,9,64,619,high,2020,10,October,Thursday,0,False,pre-ChatGPT
771372,2023-09-18,Can't believe how detailed the Wikipedia article on climate is 😮,user_4819,497,78,3,https://twitter.com/user_4819/status/100058,wikipedia misinformation OR vandalism OR bias,True,False,Can't believe how detailed the Wikipedia article on climate is,,,10,62,578,medium,2023,9,September,Monday,0,False,post-ChatGPT
771373,2023-05-31,Wikipedia fundraising again lol — health info should be paid for,user_3798,427,80,58,https://twitter.com/user_3798/status/100059,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia fundraising again lol health info should be paid for,,,10,62,565,medium,2023,5,May,Wednesday,0,False,post-ChatGPT
771374,2024-08-10,Wikipedia is still the best source for quick facts about history,user_7934,145,178,57,https://twitter.com/user_7934/status/100060,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about history,,,11,64,380,low,2024,8,August,Saturday,0,True,post-ChatGPT
771375,2023-09-21,ChatGPT vs Wikipedia — which do you trust more for artificial intelligence?,user_7188,127,112,35,https://twitter.com/user_7188/status/100061,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for artificial intelligence?,,,11,73,274,low,2023,9,September,Thursday,0,False,post-ChatGPT
771376,2021-10-31,Just edited a science article on Wikipedia. Community effort rocks.,user_2296,124,29,66,https://twitter.com/user_2296/status/100062,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a science article on Wikipedia. Community effort rocks.,,,10,67,219,low,2021,10,October,Sunday,0,True,pre-ChatGPT
771377,2024-10-31,Wikipedia's ChatGPT page is completely wrong and biased.,user_7347,459,143,40,https://twitter.com/user_7347/status/100063,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia's ChatGPT page is completely wrong and biased.,,,8,56,642,high,2024,10,October,Thursday,0,False,post-ChatGPT
771378,2022-01-19,Donated to Wikimedia today — health deserves accurate info free for all,user_7776,278,117,43,https://twitter.com/user_7776/status/100064,wikipedia misinformation OR vandalism OR bias,True,False,Donated to Wikimedia today health deserves accurate info free for all,,,11,69,438,low,2022,1,January,Wednesday,0,False,pre-ChatGPT
771379,2021-08-17,AI is replacing Wikipedia for ChatGPT lookups tbh,user_4490,227,101,43,https://twitter.com/user_4490/status/100065,wikipedia misinformation OR vandalism OR bias,True,False,AI is replacing Wikipedia for ChatGPT lookups tbh,,,8,49,371,low,2021,8,August,Tuesday,0,False,pre-ChatGPT
771380,2024-07-10,The ChatGPT Wikipedia article needs serious updating,user_9329,484,145,80,https://twitter.com/user_9329/status/100066,wikipedia misinformation OR vandalism OR bias,True,False,The ChatGPT Wikipedia article needs serious updating,,,7,52,709,high,2024,7,July,Wednesday,0,False,post-ChatGPT
771381,2021-11-07,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,user_6767,301,181,63,https://twitter.com/user_6767/status/100067,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia editors are unsung heroes keeping ChatGPT info accurate,,,9,65,545,medium,2021,11,November,Sunday,0,True,pre-ChatGPT
771382,2020-05-19,Can't believe how detailed the Wikipedia article on politics is 😮,user_4002,454,66,37,https://twitter.com/user_4002/status/100068,wikipedia misinformation OR vandalism OR bias,True,False,Can't believe how detailed the Wikipedia article on politics is,,,10,63,557,medium,2020,5,May,Tuesday,0,False,pre-ChatGPT
771383,2022-05-06,Wikipedia fundraising again lol — history info should be paid for,user_1096,492,83,92,https://twitter.com/user_1096/status/100069,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia fundraising again lol history info should be paid for,,,10,63,667,high,2022,5,May,Friday,0,False,pre-ChatGPT
771384,2023-12-23,Wikipedia is still the best source for quick facts about education,user_7073,39,37,80,https://twitter.com/user_7073/status/100070,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about education,,,11,66,156,low,2023,12,December,Saturday,0,True,post-ChatGPT
771385,2020-12-11,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_2881,180,129,93,https://twitter.com/user_2881/status/100071,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for knowledge?,,,10,59,402,low,2020,12,December,Friday,0,False,pre-ChatGPT
771386,2022-04-24,Just edited a open source article on Wikipedia. Community effort rocks.,user_7807,367,80,73,https://twitter.com/user_7807/status/100072,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a open source article on Wikipedia. Community effort rocks.,,,11,71,520,medium,2022,4,April,Sunday,0,True,pre-ChatGPT
771387,2020-08-25,Wikipedia's artificial intelligence page is completely wrong and biased.,user_5725,406,68,39,https://twitter.com/user_5725/status/100073,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia's artificial intelligence page is completely wrong and biased.,,,9,72,513,low,2020,8,August,Tuesday,0,False,pre-ChatGPT
771388,2023-06-06,Donated to Wikimedia today — artificial intelligence deserves accurate info free for all,user_5200,74,139,77,https://twitter.com/user_5200/status/100074,wikipedia misinformation OR vandalism OR bias,True,False,Donated to Wikimedia today artificial intelligence deserves accurate info free for all,,,12,86,290,low,2023,6,June,Tuesday,0,False,post-ChatGPT
771389,2022-05-18,AI is replacing Wikipedia for knowledge lookups tbh,user_2473,159,81,32,https://twitter.com/user_2473/status/100075,wikipedia misinformation OR vandalism OR bias,True,False,AI is replacing Wikipedia for knowledge lookups tbh,,,8,51,272,low,2022,5,May,Wednesday,0,False,pre-ChatGPT
771390,2021-08-25,The education Wikipedia article needs serious updating,user_7402,274,92,27,https://twitter.com/user_7402/status/100076,wikipedia misinformation OR vandalism OR bias,True,False,The education Wikipedia article needs serious updating,,,7,54,393,low,2021,8,August,Wednesday,0,False,pre-ChatGPT
771391,2021-02-18,Wikipedia editors are unsung heroes keeping history info accurate,user_2492,399,88,45,https://twitter.com/user_2492/status/100077,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia editors are unsung heroes keeping history info accurate,,,9,65,532,medium,2021,2,February,Thursday,0,False,pre-ChatGPT
771392,2022-10-27,Can't believe how detailed the Wikipedia article on health is 😮,user_4759,56,51,96,https://twitter.com/user_4759/status/100078,wikipedia misinformation OR vandalism OR bias,True,False,Can't believe how detailed the Wikipedia article on health is,,,10,61,203,low,2022,10,October,Thursday,0,False,pre-ChatGPT
771393,2023-05-07,Wikipedia fundraising again lol — machine learning info should be paid for,user_8525,300,25,56,https://twitter.com/user_8525/status/100079,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia fundraising again lol machine learning info should be paid for,,,11,72,381,low,2023,5,May,Sunday,0,True,post-ChatGPT
771394,2024-09-12,Wikipedia is still the best source for quick facts about machine learning,user_9282,148,165,38,https://twitter.com/user_9282/status/100080,wikipedia misinformation OR vandalism OR bias,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,351,low,2024,9,September,Thursday,0,False,post-ChatGPT
771395,2022-03-08,ChatGPT vs Wikipedia — which do you trust more for health?,user_9901,108,18,46,https://twitter.com/user_9901/status/100081,wikipedia misinformation OR vandalism OR bias,True,False,ChatGPT vs Wikipedia which do you trust more for health?,,,10,56,172,low,2022,3,March,Tuesday,0,False,pre-ChatGPT
771396,2020-10-20,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_9621,257,64,29,https://twitter.com/user_9621/status/100082,wikipedia misinformation OR vandalism OR bias,True,False,Just edited a machine learning article on Wikipedia. Community effort rocks.,,,11,76,350,low,2020,10,October,Tuesday,0,False,pre-ChatGPT
